id,created_at,sampled_at,name,screen_name,description,statuses_count,followers_count,friends_count,favourites_count,listed_count,default_profile,banner_url,verified
1.45E+18,2021-10-05 01:16:42+00:00,2022-09-25 02:32:00+00:00,🐻데일🐻,Deil_Deily,"성인/TRPG, 뮤지컬, 데못죽, 체리마호 등 다양하게 덕질/✨남쪽의 마녀들✨
파판도 하는데 아직 홍련임 에바 느림",25779,109,381,8769,1,TRUE,https://pbs.twimg.com/profile_banners/1445196184818118662/1635333773,FALSE
1.57E+18,2022-09-21 12:33:32+00:00,2022-09-25 02:32:00+00:00,Fatma Aycan,FatmaAycan17,,1049,28,32,1016,0,TRUE,N/A,FALSE
66621348,2009-08-18 07:11:42+00:00,2022-09-25 02:32:00+00:00,McKenna,Tamaha_07,,29285,1417,3843,26132,3,FALSE,https://pbs.twimg.com/profile_banners/66621348/1660009242,FALSE
123829741,2010-03-17 10:14:11+00:00,2022-09-25 02:32:00+00:00,たぬ吉【KYORAKU公式】,kyoraku_tanu,"びっくりマークでおなじみのぱちんこメーカー京楽産業．の社員兼マスコットキャラだポン。愛知県にある直営パーラー サンシャインKYORAKUのマスコットキャラも兼務してるポン☆
【質問箱開設中!!】
たぬ吉に聞いてみたいことがあったら、こちらからご質問よろポン♪
https://t.co/NwO8oOJVjW",1109280,161744,2870,12274,494,FALSE,https://pbs.twimg.com/profile_banners/123829741/1662354312,FALSE
1.46E+18,2021-11-22 00:56:23+00:00,2022-09-25 02:32:00+00:00,charlton ❁,thekidraloiGTA,"Welcome to my world.• Just living my life, fuck everyone else • @INGBPROMOTIONS",551,139,83,623,0,TRUE,https://pbs.twimg.com/profile_banners/1462585686016643081/1652834479,FALSE
1.57E+18,2022-09-26 01:59:26+00:00,2022-09-25 02:32:00+00:00,Edna Williams,EdnaWil84710474,كل الكوبونات ترحب بكم..,308,0,0,0,0,TRUE,N/A,FALSE
1.07E+18,2018-12-05 02:23:39+00:00,2022-09-25 02:32:00+00:00,RingueBeu Cast,ringuebeu,Podcast mais Straight and Accurate de todos,24554,1685,671,25926,4,FALSE,https://pbs.twimg.com/profile_banners/1070141619180064768/1547269108,FALSE
1.27E+18,2020-06-07 04:41:50+00:00,2022-09-25 02:32:00+00:00,Soup 🍜 | King of Waves 👑 | Prince of Tides 🌊,singularitysoup,"20, unfortunately || unserious sport enjoyer || you’ll expire before I do",1199,47,105,157527,0,TRUE,https://pbs.twimg.com/profile_banners/1269489250350874627/1662044822,FALSE
1.44E+18,2021-09-15 16:06:00+00:00,2022-09-25 02:32:00+00:00,taba,lowensmaderaa,g w/ da f,445,33,38,200,0,TRUE,https://pbs.twimg.com/profile_banners/1438172213333540865/1662565066,FALSE
9.17E+17,2017-10-07 13:09:03+00:00,2022-09-25 02:32:00+00:00,𝗰𝘂𝘁𝗶𝗲𝗺𝗲𝗼𝘄˛✿,inmypurple96,"✿ ( 🐈 ) may every cat in the world be happy ,🌷🤍",310976,7494,1322,48234,10,TRUE,https://pbs.twimg.com/profile_banners/916651585761009664/1664155364,FALSE
1.02E+18,2018-07-20 02:50:26+00:00,2022-09-25 02:32:00+00:00,Leonardo Daniel,LeonardoRiosIII,"“Y es que hemos muerto de amor, pero el amor nunca muere.” Fobia - El Crucifijo",7058,297,3008,143163,0,FALSE,https://pbs.twimg.com/profile_banners/1020138837425651715/1659113784,FALSE
1.57E+18,2022-09-20 21:54:05+00:00,2022-09-25 02:32:00+00:00,Aylin Sevil Kırlı,AylinSevilKrl4,,1399,28,32,402,0,TRUE,N/A,FALSE
1.57E+18,2022-09-23 12:41:08+00:00,2022-09-25 02:32:00+00:00,Pankaj patidar,jobs_related,,330,38,145,145,0,TRUE,N/A,FALSE
1.13E+18,2019-05-20 13:16:39+00:00,2022-09-25 02:32:00+00:00,💫Queen of Seventeen 1️⃣7️⃣🥃❤️🇺🇲✝️,AreYouAwaQe,"Raised by Marines, Harley Riding, Gun Carrying, Scientist (Brain Training), God, Family, Country, Good Whiskey and Treat Veterans with PTSD
✝️🇺🇸❤️",87543,10779,7068,127708,24,TRUE,https://pbs.twimg.com/profile_banners/1130462339541684224/1591223670,FALSE
1.48E+18,2022-01-10 23:46:51+00:00,2022-09-25 02:32:00+00:00,Sara Tometsko,Stellabella30,Cuban/Rican Sweet funny yet absolutely no filter. Young single mommy to three lightskinned beauties. I keep it going day by day. #TeamAngels #SJsCash2021,2501,291,413,3243,2,TRUE,https://pbs.twimg.com/profile_banners/1480687515761889287/1644381209,FALSE
1.51E+18,2022-04-04 00:02:14+00:00,2022-09-25 02:32:00+00:00,Isabella Silva,Isabell41290172,,64,0,0,1,0,TRUE,N/A,FALSE
128530043,2010-04-01 11:43:25+00:00,2022-09-25 02:32:00+00:00,kumakuma necojiro,Kumanecoyaro,"シューティングゲームが好き.しかし下手の横好きなおっさん.好物はレトロPCやレトロゲーム機,ソフトなど.セガハード,ソフトの謎を解き明かしたい.セガ人.メガドライバー.x68er.とプラモ.",66821,315,180,634,22,FALSE,N/A,FALSE
1.27E+18,2020-06-07 10:18:02+00:00,2022-09-25 02:32:00+00:00,गाज़ियाबाद365,Ghaziabad365,"आपका साथ देता है हमें सच दिखाने की हिम्मत। 
 #GhaziabadFirst l #Ghaziabad365",57648,5265,451,2021,5,TRUE,https://pbs.twimg.com/profile_banners/1269574287427424257/1645283742,FALSE
1.24E+18,2020-03-06 18:07:09+00:00,2022-09-25 02:32:00+00:00,Gᥱėh.🌶,_ItCoffee,⚖🌶⚽,29332,3269,4893,22443,0,TRUE,https://pbs.twimg.com/profile_banners/1235990263207735299/1663341178,FALSE
1.49E+18,2022-01-25 09:35:03+00:00,2022-09-25 02:32:00+00:00,위즈원여우,Iv_mfox,,10080,38,80,10867,0,TRUE,N/A,FALSE
1.46E+18,2021-11-13 15:27:47+00:00,2022-09-25 02:32:00+00:00,Doe🌸,Doehyu,Doe-Hyu Im🌸|| Lvl.13⭐|| She/Her🍓|| Makily'z🍥!,582,48,180,1501,0,TRUE,https://pbs.twimg.com/profile_banners/1459543415280992256/1663617038,FALSE
9.73E+17,2018-03-12 20:02:53+00:00,2022-09-25 02:32:00+00:00,TradeButWhy,tradebutwhy,Former online poker pro turned crypto trader,4796,7844,195,7522,186,FALSE,https://pbs.twimg.com/profile_banners/973288237547642881/1553574945,FALSE
1.43E+18,2021-08-18 13:21:17+00:00,2022-09-25 02:32:00+00:00,なめろう,fA76766yx7zagp8,26歳社会人。抜ける動画・好きな動画をRTしていく垢。気分によってやりたいプレイが変わってくる今日この頃。したいされたいプレイを垂れ流していきます。,494,67,286,495,19,TRUE,N/A,FALSE
1.31E+18,2020-10-08 04:37:27+00:00,2022-09-25 02:32:00+00:00,Bruh,Bruhmanx007,$shib,122,1,16,274,0,TRUE,N/A,FALSE
1.25E+18,2020-04-08 14:35:18+00:00,2022-09-25 02:32:00+00:00,Taylor stan (bb24 winner era),bigbrother_4,,3703,147,212,1878,0,TRUE,https://pbs.twimg.com/profile_banners/1247895654669496320/1659353481,FALSE
1324662673,2013-04-03 13:57:32+00:00,2022-09-25 02:32:00+00:00,เด้กเร้ก ̆̈ 휘 *♡,imperiobae,1995 | 𝑖𝑙𝑦𝑠𝑏. — ty (🌹) : ในนามความรักคุณคือ อีแทยง♡ ⊹ ˚ #ทยงพือรีวิว 🛒🌷 ⟢ @AB6IX 👀 @AB6IX_MEMBERS : แดฮวีคนเก่งของพี่ 👶🏻🎀♡,44053,308,718,6822,0,FALSE,https://pbs.twimg.com/profile_banners/1324662673/1613401023,FALSE
1.52E+18,2022-04-18 17:53:41+00:00,2022-09-25 02:32:00+00:00,DenC | 📼🌙🖤💙🐈‍⬛👑ₐ'ₜᵢₙ ₘᵢₗₗₑₙₙᵢₐₗₛ,dc_endi,Sisiw...Mahalima,8348,396,787,24511,0,TRUE,https://pbs.twimg.com/profile_banners/1516112655492468738/1651064260,FALSE
1.27E+18,2020-05-28 00:50:27+00:00,2022-09-25 02:32:00+00:00,ClaudioAugusto🇧🇷🇮🇱,Claudio90791011,🇧🇷BOLSONARO 22🇧🇷,6152,566,1052,10969,0,TRUE,https://pbs.twimg.com/profile_banners/1265807556078899200/1663467553,FALSE
9.59E+17,2018-01-31 09:34:43+00:00,2022-09-25 02:32:00+00:00,Princess Slayer,Belinda07749345,"Part nana, part young delinquent. I will fuck you up with a crochet hook. If you want my attention, offer me wine. She/her",16765,522,290,43131,3,TRUE,https://pbs.twimg.com/profile_banners/958634640503324672/1657312746,FALSE
1.39E+18,2021-05-04 04:21:46+00:00,2022-09-25 02:32:00+00:00,everaldo baptista gonçalves,everaldobaptis2,,21494,414,579,18951,0,TRUE,N/A,FALSE
2885195273,2014-11-20 02:33:10+00:00,2022-09-25 02:32:00+00:00,Kauê,KaueMacedoMMA,Jornalista.,3282,924,188,103,5,FALSE,https://pbs.twimg.com/profile_banners/2885195273/1664131865,FALSE
1.46E+18,2021-11-07 10:59:14+00:00,2022-09-25 02:32:00+00:00,みうなつ2,Miutannatsu2,🍮強め箱推しおばさんJAMです。本垢でTweetし２号機はRTメインです。タグイベのときは交互に使用。適応障害で昨年6月から休職中にJO1に出会えました。1/17より復職し3/17から再休職中。無言フォローOK🙆‍♀️鍵垢の方はごめんなさい。体調不良時など浮上しない時もあります。本垢→@MiutanNatsu,129623,1489,1610,134408,2,TRUE,https://pbs.twimg.com/profile_banners/1457301506475294720/1652490886,FALSE
3158256651,2015-04-12 03:47:52+00:00,2022-09-25 02:32:00+00:00,Sarah Landon 🇺🇸 🇬🇧 🌍,Softly_Sarah,"Perpetually Curious Citizen of Earth & Premier Private Concierge. Avid reader, artist, and epicurean. See pinned tweet for info.  #DinnerDate #Travel #FMTY",24774,9208,1949,61917,56,FALSE,https://pbs.twimg.com/profile_banners/3158256651/1635887222,FALSE
2861803962,2014-10-18 03:59:43+00:00,2022-09-25 02:32:00+00:00,💜💚,nqpxt1,-multi fandom- ₍˄. ̫ .˄ ₎✧,97809,125,1663,4703,1,FALSE,https://pbs.twimg.com/profile_banners/2861803962/1632618697,FALSE
1.26E+18,2020-05-08 23:55:38+00:00,2022-09-25 02:32:00+00:00,choi san cria ⚢︎,zeyunee,"eu, os woosan e a @JNGW00Y0 tomando umas",69641,1426,1551,25887,19,TRUE,https://pbs.twimg.com/profile_banners/1258908401532317696/1664155918,FALSE
7.05E+17,2016-03-01 04:10:26+00:00,2022-09-25 02:32:00+00:00,ge,buteraindrups,kanye west is blond and gone,4895,709,520,22707,2,TRUE,https://pbs.twimg.com/profile_banners/704519139336069120/1658548660,FALSE
1.17E+18,2019-08-31 19:18:58+00:00,2022-09-25 02:32:00+00:00,Nuna’s BBBQ! the extra B is for BOYBB,NunaAF_,"(NSFW - 18+) i’m Nuna. a healthy mix of sugar, seasoning salt, and a bunch of other ill shit. $NunaAF",9041,10151,246,17985,23,TRUE,https://pbs.twimg.com/profile_banners/1167879254350139392/1567348825,FALSE
1.11E+18,2019-03-12 14:46:11+00:00,2022-09-25 02:32:00+00:00,☁️구름☁️,MEWOW__,성인 / 벨드씨 / 벨소설 / 벨웹툰 / 내스급 / 전독시(중독) / 화산채에 들어가고 싶다 / 동북공정 우익 안사 돌아가🚫,78574,8,380,19458,0,TRUE,https://pbs.twimg.com/profile_banners/1105480107613802496/1575347383,FALSE
1.25E+18,2020-04-03 07:39:37+00:00,2022-09-25 02:32:00+00:00,Tian,cnazareth_,erin💗,320,27,82,507,0,TRUE,https://pbs.twimg.com/profile_banners/1245978907930537984/1637645365,FALSE
8.58E+17,2017-04-27 10:30:37+00:00,2022-09-25 02:32:00+00:00,꧁•ｄａｎｉａ•꧂,_dniadriana,🗿✨,2282,48,159,5053,0,TRUE,https://pbs.twimg.com/profile_banners/857542493855809536/1655588214,FALSE
1.31E+18,2020-10-08 18:01:56+00:00,2022-09-25 02:32:00+00:00,Freethinker🏌️‍♀️,judynor00320887,golfer 🏌🏼‍♀️ UBI and Fair Taxation Free Thinker. Don’t vote your emotions vote for smart solutions and innovative ideas NO DM really I delete DMs,31317,4304,4987,37113,16,TRUE,https://pbs.twimg.com/profile_banners/1314264712532566016/1602180469,FALSE
1.41E+18,2021-07-10 17:57:08+00:00,2022-09-25 02:32:00+00:00,peter,Peterso11805959,,12016,497,956,3954,1,TRUE,N/A,FALSE
1.30E+18,2020-09-02 16:40:04+00:00,2022-09-25 02:32:00+00:00,Office Of Satyam Kesharwani,OfficeSatyam,,125676,119,6,2716,1,TRUE,N/A,FALSE
1.55E+18,2022-07-29 13:27:54+00:00,2022-09-25 02:32:00+00:00,Anita Mitchell,Mi99247268Anita,what are youoing here,1219,135,8,269,0,TRUE,https://pbs.twimg.com/profile_banners/1553009334556266496/1663709623,FALSE
1.44E+18,2021-09-30 23:46:13+00:00,2022-09-25 02:32:00+00:00,‏ؘ,trivcolor,joão pedro only da dinda,9927,338,338,743,0,TRUE,https://pbs.twimg.com/profile_banners/1443723859031642124/1663980737,FALSE
1.11E+18,2019-04-05 01:49:28+00:00,2022-09-25 02:32:00+00:00,Lukitas ⚓,Lukitascisneros,CUIDA LO QUE TE HACE FELIZ 🖤,2350,97,96,12187,0,TRUE,https://pbs.twimg.com/profile_banners/1113981950530924544/1661481845,FALSE
1.04E+18,2018-09-17 03:37:15+00:00,2022-09-25 02:32:00+00:00,حاج یاکوز,momod2o2,,13806,89,446,19729,0,TRUE,https://pbs.twimg.com/profile_banners/1041531499584086018/1578119033,FALSE
8.49E+17,2017-04-04 08:12:09+00:00,2022-09-25 02:32:00+00:00,ฉันอยากหลุดพ้น,juniorzsk129,,21354,125,631,47448,0,TRUE,https://pbs.twimg.com/profile_banners/849172725255950336/1659546889,FALSE
1.51E+18,2022-04-11 14:09:23+00:00,2022-09-25 02:32:00+00:00,葵→→裏垢女子,Aoiero2206,"裏垢女子大生です！
最近は社会勉強もかねて色々な男性と出会ってます。でも、基本は逆ナンとサイトです♥️
ここも利用しているのでアオイで探してみてね!!",170,77,367,1,7,TRUE,N/A,FALSE
3646707258,2015-09-22 08:29:51+00:00,2022-09-25 02:32:00+00:00,ᕼᗣᙏᙓᙃ ᗣᒐ-ᕼᗣᙃᕼᖇᗣᙏꙆ,gago08,"‏‏‏‏‏خريجـ♥̨̥̬̩ جـ♥̨̥̬̩آإمـ♥̨̥̬̩عة
 آإلسلط♥̨̥̬̩آإن قـ♥̨̥̬̩آإبـ♥̨̥̬̩وس


اٍّلَّحّْيٌّاٍّهّْ تُّحّْبّْ مّـُنِّ يٌّحّْبّْهّْاٍّ..💛. تغريداتي في الوسائط ♥️",85853,13882,10604,83463,2,FALSE,https://pbs.twimg.com/profile_banners/3646707258/1605203610,FALSE
1.19E+18,2019-10-26 12:47:37+00:00,2022-09-25 02:32:00+00:00,ンダモシテX,80mE0BiLaSy8un4,"本垢復旧できた
　",15067,205,5001,137802,25,TRUE,https://pbs.twimg.com/profile_banners/1188074607753871360/1589276143,FALSE
9.14E+17,2017-09-30 20:14:31+00:00,2022-09-25 02:32:00+00:00,Fleet EDM Radio,fleetdjedmradio,Listen to the best in soulful electro and deep house via the fleetdjs app @ https://t.co/cW7Af3mGJy or online @ https://t.co/EVDoAIwfLZ,234871,664,149,8,5,TRUE,N/A,FALSE
9.26E+17,2017-11-03 09:05:14+00:00,2022-09-25 02:32:00+00:00,หน่องมอ-ออ-มอ,MMMing8,ATp 👶🏻 #CNblue #AoA #ผ้าเน่าของน้องกัน,68447,294,118,12045,0,TRUE,https://pbs.twimg.com/profile_banners/926374701814857728/1610433502,FALSE
1.46E+18,2021-11-23 08:16:09+00:00,2022-09-25 02:32:00+00:00,🖤ざくろ🐈‍⬛SecretChamber📕,Zakuroneko48,オムライス･マカロン好き🦇猫とてもとても大好き🦇黒と赤が好き🦇アニメ･ゲーム好き🦇お絵描き得意🦇カタコトでよく噛む🦇ホラーゲーム好き🦇コンカフェ好き🦇ツイステ好き🦇⚠️ポンコツメイド⚠️黒くて美味しい紅茶出してます←（フォローはほとんどメイド関係）,642,194,46,4855,4,TRUE,https://pbs.twimg.com/profile_banners/1463057936108822530/1652331747,FALSE
1.57E+18,2022-09-07 21:12:47+00:00,2022-09-25 02:32:00+00:00,Verlie Toto,TotoVerlie,,1656,28,33,1028,0,TRUE,N/A,FALSE
1.28E+18,2020-07-16 20:45:51+00:00,2022-09-25 02:32:00+00:00,Mike James,MikeJam75359786,,3788,374,1121,1256,0,TRUE,N/A,FALSE
1.39E+18,2021-04-29 23:11:09+00:00,2022-09-25 02:32:00+00:00,SexyEmoGirl🔞,SexyEmoGirl3,NSFW🔞||Digital and Paper artist || Always open for renders and rigs. || Age: 21|| 🏳️‍🌈Bi🏳️‍🌈,215,298,256,1640,1,TRUE,https://pbs.twimg.com/profile_banners/1387907291811393542/1620064765,FALSE
1.47E+18,2021-12-02 00:08:19+00:00,2022-09-25 02:32:00+00:00,Suzu,WAR8jp0NcZoGaqn,,31,12,21,8661,0,TRUE,https://pbs.twimg.com/profile_banners/1466197326264152064/1644575845,FALSE
1.41E+18,2021-06-29 14:23:16+00:00,2022-09-25 02:32:00+00:00,とྀིらやき🦋🤍🍓,dorayaki_1016,student/🎀(꒪˙꒳˙꒪ )໒꒱ 基本フォロバするよん❕いつも絡んでくれる人大好き(っ*´꒳`*)╮ =͟͟͞͞💗ﾌﾞｫﾝ  DM▲,45599,4746,4534,42878,43,TRUE,https://pbs.twimg.com/profile_banners/1409880099164504065/1663299491,FALSE
1.15E+18,2019-07-13 15:24:39+00:00,2022-09-25 02:32:00+00:00,Pillbugz🔞,Pillbugzmain,Fry || bugs and lizards are cool || 20 || English + Deutsch + Italiano,16793,99,446,13608,1,TRUE,https://pbs.twimg.com/profile_banners/1150063494856871936/1563031991,FALSE
147817218,2010-05-25 03:45:30+00:00,2022-09-25 02:32:00+00:00,Clara Scagliarini,ClaraLatana,"Periodista. Profesora Universitaria.
Analista Política. 
Miembro de ALAPLI Prensa Libre",24137,12642,10142,45858,24,FALSE,https://pbs.twimg.com/profile_banners/147817218/1566859548,FALSE
7.08E+17,2016-03-11 11:06:29+00:00,2022-09-25 02:32:00+00:00,meruru,phantomkiller05,,14110,0,0,4,0,TRUE,N/A,FALSE
1.53E+18,2022-05-15 03:55:10+00:00,2022-09-25 02:32:00+00:00,Xavier (Chopper #1 fan),literallyxavier,the MOST AWESOME gay guy ever,5125,181,549,14448,1,TRUE,https://pbs.twimg.com/profile_banners/1525686091461844992/1657987071,FALSE
9.51E+17,2018-01-09 00:33:16+00:00,2022-09-25 02:32:00+00:00,ya Allah mau duid seabreg⚡,0xmiyyaauwcityx,"friendly but not ur friend tho// @0xmiyyaucityx got suspend, pls dont reroll me
#CutieBabers #HottieBabers #thunderlegit",76157,150,4800,12495,2,TRUE,https://pbs.twimg.com/profile_banners/950525847932256256/1659521151,FALSE
265601236,2011-03-13 21:05:45+00:00,2022-09-25 02:32:00+00:00,glow stick,astromel_,uni•verse- one song | 🇱🇷🏳️‍🌈 | ♏︎♓︎♒︎ | 25 | snap & insta: melelyse,58059,344,333,69269,5,FALSE,https://pbs.twimg.com/profile_banners/265601236/1656436264,FALSE
2337248972,2014-02-10 20:55:29+00:00,2022-09-25 02:32:00+00:00,TheSoCalSal,TheSoCalSal,"|Editor| 
|Twitch Streamer| 
|Asparagus|",1606,183,344,4155,1,TRUE,https://pbs.twimg.com/profile_banners/2337248972/1644879659,FALSE
1.07E+18,2018-12-02 12:42:36+00:00,2022-09-25 02:32:00+00:00,じぶんまくら【公式】｜オーダーメイドまくら,JIBUNMAKURA_,"全国150店舗展開『じぶんまくら』の公式アカウントです。 
オーダーメイド枕の『じぶんまくら』は全国で150万人以上の方にご愛用頂いています🛏 
『よい眠り、よい人生』をコンセプトに、まくらや寝具・お得情報・プレゼント企画等発信していきます💡 #じぶんまくら #枕 #寝具 #睡眠",2625,23570,690,50969,18,TRUE,https://pbs.twimg.com/profile_banners/1069210221610860546/1645574377,FALSE
1.28E+18,2020-07-07 00:53:26+00:00,2022-09-25 02:32:00+00:00,Roque Alberto Macias,roque_tweets,"hopeful indigenous language activist, writer and author of mathematics, philosophy, history and society",4177,233,523,59247,0,TRUE,https://pbs.twimg.com/profile_banners/1280303786775375872/1626171177,FALSE
1.30E+18,2020-09-06 04:12:37+00:00,2022-09-25 02:32:00+00:00,newbie,lazy_days5,,11449,10,1946,63464,0,TRUE,https://pbs.twimg.com/profile_banners/1302459597148565504/1638157834,FALSE
1.17E+18,2019-09-16 00:34:27+00:00,2022-09-25 02:32:00+00:00,騎士竜斗,n9vgJj36rUOsGmY,九州北部在住のアニメ好きです。時々、放送関係やスポーツ関係、声優関係や交通関係などもツイートします。スパム対策、悪質アカウント対策のため鍵垢にすることがありますが、その場合はフォローリクエストをお願いします。,89754,379,407,53943,6,TRUE,https://pbs.twimg.com/profile_banners/1173394487814393856/1658876453,FALSE
2334336241,2014-02-09 01:22:43+00:00,2022-09-25 02:32:00+00:00,Zarif Ahmad,abu_nouman,,88454,1286,2808,49000,5,TRUE,https://pbs.twimg.com/profile_banners/2334336241/1627934775,FALSE
1.57E+18,2022-09-21 08:57:39+00:00,2022-09-25 02:32:00+00:00,Başak Duran,BaakDuran20,Başak Duran,857,28,32,809,0,TRUE,N/A,FALSE
1.45E+18,2021-10-24 14:02:37+00:00,2022-09-25 02:32:00+00:00,Lovely Jin,Shirley72935868,,67691,85,342,70641,0,TRUE,https://pbs.twimg.com/profile_banners/1452274125548834822/1655645348,FALSE
1.08E+18,2019-01-02 13:05:03+00:00,2022-09-25 02:32:00+00:00,M𝒜I🍑,Mafi7ll,"K𝒜i, Ateez and Exo. She/her.",75463,437,760,91799,6,TRUE,https://pbs.twimg.com/profile_banners/1080449896434544646/1662631451,FALSE
2737738798,2014-08-09 01:02:56+00:00,2022-09-25 02:32:00+00:00,Kristen 🌻 #AbortThePatriarchy💃,kcdubz,"🦓 #EDS #PoTS #Fibro #spoonie 😴
#KeepKratomLegal🌱 #CodifyRoe       @WillRollinsCA for #CA41 👽💚👻",123469,2435,3827,602501,18,TRUE,https://pbs.twimg.com/profile_banners/2737738798/1658253866,FALSE
2577680010,2014-06-20 00:05:10+00:00,2022-09-25 02:32:00+00:00,Madison Park PTA,MadParkPTA,Madison Park PTA,812,223,145,1499,2,TRUE,https://pbs.twimg.com/profile_banners/2577680010/1598963183,FALSE
1.30E+18,2020-09-11 08:01:37+00:00,2022-09-25 02:32:00+00:00,Fyooo!,Hi_IamFyo,"私は初心者のアーティストですが、自分の仕事を共有したいと思っています。🔞
PLEASE give me credits if you're gonna repost!!! ❤
Main: SPA.
Another: ENG/JAP/RUS/ITA.
🎨 // ( 🧲×🎨 ) (´∀｀)♡",5016,113,1334,6564,10,TRUE,https://pbs.twimg.com/profile_banners/1304329209532354561/1599812194,FALSE
1.53E+18,2022-05-14 11:37:37+00:00,2022-09-25 02:32:00+00:00,~‎༈฿ ͧ~こぶちゃ,kobuchabucha,スプーン垢   @buchadayo,3624,305,285,5544,20,TRUE,https://pbs.twimg.com/profile_banners/1525440105850490880/1664069351,FALSE
1.50E+18,2022-03-11 19:19:58+00:00,2022-09-25 02:32:00+00:00,TDF ወርቂ💖💛✊,werki_tdf,"ትግራይ ዓደይ ተዛርዮምልኪ♥💊
ትግራይ ዓደይ  ሰብ አለዋ ✊✊✊
ትግራይ ዓደይ ብጀጋኑ ደቃ ትኮርዕ♥💛✊✊✊",247914,2762,1772,228813,1,TRUE,https://pbs.twimg.com/profile_banners/1502363480371994624/1647631156,FALSE
15034492,2008-06-07 01:39:19+00:00,2022-09-25 02:32:00+00:00,Phillymiller,millertodda,"Certified Salesforce Admin & Trailhead Ranger. 100% Girl Dad, husband, basement DJ. Philly Union and Eagles fan. SOB member.",5308,1088,2097,25573,11,FALSE,https://pbs.twimg.com/profile_banners/15034492/1602622055,FALSE
1.55E+18,2022-07-28 23:43:00+00:00,2022-09-25 02:32:00+00:00,"yours truly,",MostHatedB_,London Breazaeꨄ,118,6,3,195,0,TRUE,https://pbs.twimg.com/profile_banners/1552801717762551809/1659703074,FALSE
9.99E+17,2018-05-21 11:45:52+00:00,2022-09-25 02:32:00+00:00,SVT’s 친구✨,svtschingyu,I stan one and only seventeen.,27592,157,268,38023,0,TRUE,https://pbs.twimg.com/profile_banners/998530310001209345/1648997168,FALSE
7.94E+17,2016-11-02 13:41:19+00:00,2022-09-25 02:32:00+00:00,Nanamin,sitihananurapr2,,4257,8,65,8227,0,TRUE,N/A,FALSE
1.37E+18,2021-03-22 17:35:48+00:00,2022-09-25 02:32:00+00:00,Most searched,Porn__Xxx__7,"follow this 👇👇👇

@sluttysejal",109308,103847,390,5420,208,TRUE,https://pbs.twimg.com/profile_banners/1374051894008553472/1642786447,FALSE
1.49E+18,2022-02-01 22:16:58+00:00,2022-09-25 02:32:00+00:00,SL,SLsinlogo,dibujante y animador. mis ocs son: randoms/raro/etc. (dislexico) :U,911,15,349,7828,0,TRUE,https://pbs.twimg.com/profile_banners/1488636876344987660/1655071034,FALSE
1.40E+18,2021-06-01 18:31:04+00:00,2022-09-25 02:32:00+00:00,Urdandelions✨,Obachannn1,4W+1H,3420,110,132,30092,0,TRUE,https://pbs.twimg.com/profile_banners/1399795559376904192/1657858652,FALSE
1.33E+18,2020-11-21 18:24:22+00:00,2022-09-25 02:32:00+00:00,Kim⁷ 🌿🦆𖠗,quackbt,🍍,8265,355,243,17552,0,TRUE,https://pbs.twimg.com/profile_banners/1330215407756734464/1662609705,FALSE
1.57E+18,2022-09-25 05:47:39+00:00,2022-09-25 02:32:00+00:00,ฟิว,fiw29291467,,184,21,54,182,0,TRUE,N/A,FALSE
1.26E+18,2020-05-23 06:48:05+00:00,2022-09-25 02:32:00+00:00,Lovefunny,Lovefunny9,เรื่องน่ารัก ตลก กุ๊กกิ๊ก ตามหมดค่ะ,10832,7,60,55735,0,TRUE,N/A,FALSE
130870420,2010-04-08 15:39:06+00:00,2022-09-25 02:32:00+00:00,john,dixiefive,"Happily married to my wonderful wife for 38 years, with three grown up sons and four beautiful grandchildren.",71707,2665,3092,37824,36,FALSE,https://pbs.twimg.com/profile_banners/130870420/1567643375,FALSE
1.29E+18,2020-08-08 22:31:55+00:00,2022-09-25 02:32:00+00:00,Marcos Miguel Da Silva,MarcosMiguelDa1,conservador e patriota,8459,522,1174,4539,0,TRUE,https://pbs.twimg.com/profile_banners/1292226988699156482/1654683291,FALSE
1.52E+18,2022-04-24 14:42:14+00:00,2022-09-25 02:32:00+00:00,aj,anajuliaag_,🫀𝟕𝟕𝟕,1142,36,319,4067,0,TRUE,https://pbs.twimg.com/profile_banners/1518238831253807108/1662914052,FALSE
190697412,2010-09-14 16:24:20+00:00,2022-09-25 02:32:00+00:00,INDEPENDIENTE_CAI,INDEPENDIENTEgc,"Daniel Galoto. Radio, AM 1490. Radio GAMA. Domingos de 20 a 22 hs. E Info general y de todos nuestros programas radiales. 53 años en el Periodismo Profesional.",1106297,23933,1988,488007,129,FALSE,https://pbs.twimg.com/profile_banners/190697412/1663865395,FALSE
3740606373,2015-09-22 16:49:08+00:00,2022-09-25 02:32:00+00:00,💦 wisty 🌿 $3 sale NO PPV,wistykitty,Curvy & kinky squirting MILF 💦 🔞 Click media tab! ⭐️ I only respond to DMs on ONLYFANS ⭐️,22220,111298,405,19042,233,TRUE,https://pbs.twimg.com/profile_banners/3740606373/1659741159,FALSE
